tmnode_id_cong,embarcadero_cong,pacheights_cong,stanford_cong
12062,3783.50488281,4500.0,1395.61804199
12063,4500.0,4500.0,4500.0
12064,4500.0,4500.0,4500.0
12065,1233.53796387,4500.0,4500.0
12066,1225.49194336,4500.0,4500.0
12067,3967.43896484,4500.0,4500.0
12068,4500.0,4500.0,4500.0
12069,4500.0,4500.0,4500.0
12070,2414.17089844,2273.75610352,4500.0
12071,946.543029785,4500.0,4500.0
12072,938.708984375,4500.0,4500.0
12073,2554.25805664,4500.0,4500.0
12074,3528.73510742,4500.0,1140.84802246
12075,3586.72998047,4500.0,1299.36901855
12076,3572.02587891,4500.0,1184.13903809
12077,603.296020508,4500.0,4500.0
12078,3285.77490234,4500.0,1042.81896973
12079,3378.78588867,4500.0,958.844970703
12080,2453.50292969,2313.08789062,4500.0
12081,1033.01904297,4500.0,4500.0
12082,3782.89404297,4500.0,1539.93798828
12083,3888.78588867,4500.0,1645.82995605
12084,1702.27502441,4500.0,4500.0
12085,2693.3190918,4500.0,4500.0
12086,3405.64306641,4500.0,1162.68701172
12087,1032.24401855,4500.0,4500.0
12088,4500.0,4500.0,4500.0
12089,3661.64599609,4500.0,4500.0
12090,653.617004395,4500.0,4500.0
12091,1107.03295898,4500.0,4500.0
12092,1659.41101074,1518.99597168,4500.0
12093,480.667999268,4500.0,4500.0
12094,4500.0,4500.0,4500.0
12095,3243.35888672,4500.0,1000.40301514
12096,3262.79394531,4500.0,1019.8380127
12097,3177.06396484,4500.0,934.107971191
12098,3713.52490234,4500.0,1331.63696289
12099,3715.22607422,4500.0,1327.33898926
12100,4500.0,4500.0,4500.0
12101,3712.57495117,4500.0,4500.0
12102,3432.77392578,4500.0,1189.81799316
12103,1441.69104004,4500.0,4500.0
12104,3888.76196289,4500.0,1500.875
12105,3441.67993164,4500.0,1198.72399902
12106,2056.75610352,1916.34094238,4500.0
12107,3661.7109375,4500.0,1273.82397461
12108,3683.0859375,4500.0,1295.19897461
12109,3812.17797852,4500.0,1569.2220459
12110,1627.81494141,4500.0,1405.24304199
12111,3663.98608398,4500.0,1276.09899902
12112,2003.96398926,4500.0,4500.0
12113,3664.26489258,4500.0,1276.37805176
12114,4500.0,4500.0,3075.20605469
12115,3470.97802734,4500.0,1796.9329834
12116,4500.0,4500.0,3057.8840332
12117,3507.89208984,4500.0,1101.7199707
12118,262.234985352,4500.0,4500.0
12119,4500.0,4500.0,3032.91699219
12120,3469.12988281,4500.0,1795.08496094
12121,965.911010742,4500.0,4500.0
12122,2648.44995117,2508.03491211,4500.0
12123,3461.92993164,4500.0,1218.97399902
12124,618.281982422,0.0,4500.0
12125,455.493988037,309.313995361,4500.0
12126,3753.18603516,4500.0,1365.2989502
12127,2167.93798828,4500.0,4500.0
12128,3152.90307617,4500.0,909.947021484
12129,637.583984375,4500.0,4500.0
12130,1086.15905762,4500.0,4500.0
12131,1690.42102051,4500.0,1412.57397461
12132,1268.46496582,4500.0,4500.0
12133,1039.0949707,4500.0,4500.0
12134,3897.91503906,4500.0,1532.9909668
12135,3959.03100586,4500.0,1692.98400879
12136,4006.64208984,4500.0,1646.33300781
12137,3342.75708008,4500.0,2059.72607422
12138,1338.44995117,4500.0,4500.0
12139,4500.0,4500.0,4500.0
12140,4500.0,4500.0,4500.0
12141,4500.0,4500.0,4500.0
12142,2616.62890625,4500.0,4500.0
12143,2618.25610352,4500.0,4500.0
12144,2622.70898438,4500.0,4500.0
12145,2624.30688477,4500.0,4500.0
12146,2582.60791016,4500.0,4500.0
12147,2584.06298828,4500.0,4500.0
12148,2556.66210938,4500.0,4500.0
12149,2564.35302734,4500.0,4500.0
12150,2659.12988281,4500.0,571.770996094
12151,4500.0,4500.0,2723.5690918
12152,3625.10888672,4500.0,1237.2220459
12153,1672.85900879,4500.0,4500.0
12154,1685.95300293,4500.0,4500.0
12155,2318.88598633,4500.0,4500.0
12156,4019.44311523,4500.0,1776.48706055
12157,358.540008545,4500.0,4500.0
12158,4500.0,4500.0,4109.77685547
12159,1686.01501465,4500.0,4500.0
12160,3504.67993164,4500.0,1261.72399902
12161,3532.28100586,4500.0,1289.32495117
12162,939.034973145,4500.0,4500.0
12163,76.2939987183,4500.0,4500.0
12164,4500.0,4500.0,4500.0
12165,2424.6730957,4500.0,2030.50402832
12166,4500.0,4500.0,4500.0
12167,4500.0,4500.0,4500.0
12168,4500.0,4500.0,4500.0
12169,141.417999268,4500.0,4500.0
12170,2910.05810547,4500.0,4500.0
12171,3536.2890625,4500.0,1148.40197754
12172,3230.72290039,4500.0,782.346008301
12173,4500.0,4500.0,3623.55493164
12174,4500.0,4500.0,3886.7590332
12175,2849.81201172,4500.0,606.856018066
12176,4220.82617188,4080.41088867,4500.0
12177,4500.0,4500.0,4500.0
12178,2919.77709961,4500.0,4500.0
12179,2936.60595703,4500.0,4500.0
12180,2925.90405273,4500.0,4500.0
12181,2220.66992188,4500.0,4500.0
12182,961.731994629,4500.0,4500.0
12183,4500.0,4500.0,4500.0
12184,4500.0,4500.0,4500.0
12185,2724.72290039,4500.0,405.640014648
12186,3650.1809082,4500.0,1407.22497559
12187,4500.0,4500.0,4500.0
12188,4500.0,4500.0,3059.48095703
12189,2606.72998047,4500.0,523.632995605
12190,3440.47705078,4500.0,1052.58996582
12191,3420.07006836,4500.0,1032.1829834
12192,1702.50305176,4500.0,4500.0
12193,4500.0,4500.0,4500.0
12194,3406.86010742,4500.0,1018.97302246
12195,4500.0,4500.0,4500.0
12196,3947.08691406,4500.0,4500.0
12197,1206.85998535,4500.0,4500.0
12198,4500.0,4500.0,4500.0
12199,4500.0,4500.0,4500.0
12200,1164.99694824,4500.0,4500.0
12201,2222.73510742,2082.32006836,4500.0
12202,2767.91796875,4500.0,319.540985107
12203,4500.0,4500.0,2614.82299805
12204,3694.39404297,4500.0,1451.43798828
12205,3819.71704102,4500.0,1576.76098633
12206,4500.0,4500.0,2612.51098633
12207,4500.0,4500.0,2612.53808594
12208,631.093017578,4500.0,4500.0
12209,948.510986328,4500.0,4500.0
12210,4500.0,4401.69189453,4500.0
12211,4477.68603516,4337.27099609,4500.0
12212,4500.0,4500.0,2383.14404297
12213,2901.02905273,4500.0,658.072998047
12214,3214.38305664,4500.0,766.005981445
12215,4500.0,4500.0,4500.0
12216,3271.19799805,4500.0,822.820983887
12217,3256.37988281,4500.0,808.002990723
12218,1385.14904785,4500.0,4500.0
12219,1385.82397461,4500.0,4500.0
12220,2580.44506836,4500.0,4500.0
12221,2661.64404297,4500.0,1863.98596191
12222,2686.34008789,4500.0,1852.52404785
12223,2679.87988281,4500.0,1845.75
12224,2681.02709961,4500.0,1845.49499512
12225,813.776977539,4500.0,4500.0
12226,2683.39111328,4500.0,1849.26098633
12227,2686.53100586,4500.0,1851.2869873
12228,2686.70288086,4500.0,1852.43701172
12229,2024.58203125,1884.16699219,4500.0
12230,4500.0,4500.0,4500.0
12231,4500.0,4500.0,4500.0
12232,4379.33886719,4500.0,4500.0
12233,4485.90576172,4345.49121094,4500.0
12234,3327.16503906,4500.0,939.278015137
12235,502.82598877,4500.0,4500.0
12236,1302.02001953,4500.0,4500.0
12237,4500.0,4500.0,4500.0
12238,2486.19091797,2345.77587891,4500.0
12239,2484.79296875,2344.37792969,4500.0
12240,1042.0670166,4500.0,4500.0
12241,3507.58300781,4500.0,1264.62695312
12242,2184.16796875,4500.0,4500.0
12243,3523.44799805,4500.0,1280.49194336
12244,3030.15209961,4500.0,1959.11096191
12245,3458.47192383,4500.0,1070.58496094
12246,4468.74121094,4328.32617188,4500.0
12247,4500.0,4500.0,4500.0
12248,4500.0,4500.0,4500.0
12249,4500.0,4500.0,4500.0
12250,4500.0,4500.0,4500.0
12251,4500.0,4500.0,4500.0
12252,1338.72302246,4500.0,4500.0
12253,3772.52587891,4500.0,1529.56994629
12254,4500.0,4500.0,4500.0
12255,4500.0,4500.0,4500.0
12256,374.294006348,4500.0,4500.0
12257,4500.0,4500.0,4500.0
12258,2177.88305664,4500.0,874.29901123
12259,2911.02587891,4500.0,1544.15100098
12260,2177.51904297,4500.0,884.921020508
12261,2180.12695312,4500.0,883.976013184
12262,2168.31298828,4500.0,875.715026855
12263,946.880981445,4500.0,4500.0
12264,1512.73706055,4500.0,4500.0
12265,978.098022461,4500.0,4500.0
12266,2948.18188477,2807.76708984,4500.0
12267,3493.13305664,4500.0,4500.0
12268,1794.62695312,4500.0,4500.0
12269,1766.57897949,4500.0,4500.0
12270,3588.47290039,4500.0,1345.51696777
12271,3581.7800293,4500.0,1338.82397461
12272,3660.47802734,4500.0,1417.52197266
12273,3664.54492188,4500.0,1421.58898926
12274,3570.91796875,4500.0,1327.96203613
12275,2811.10400391,4500.0,4500.0
12276,4025.04394531,4500.0,1684.96899414
12277,4500.0,4500.0,4500.0
12278,3642.23388672,4500.0,1399.2779541
12279,2950.12011719,4500.0,1667.08898926
12280,3776.18408203,4500.0,4500.0
12281,4026.20605469,4500.0,4500.0
12282,4500.0,4500.0,4500.0
12283,1267.97497559,4500.0,4500.0
12284,3994.8269043,4500.0,4500.0
12285,2140.82397461,2000.40905762,4500.0
12286,4500.0,4500.0,4500.0
12287,2641.28100586,4500.0,562.732971191
12288,2711.25292969,4500.0,4500.0
12289,2969.11010742,4500.0,713.778015137
12290,878.306030273,4500.0,4500.0
12291,4500.0,4500.0,4500.0
12292,2782.23803711,4500.0,1684.34204102
12293,4217.42675781,4500.0,1974.47094727
12294,4500.0,4500.0,4500.0
12295,2713.57104492,4500.0,265.194000244
12296,2429.44091797,4500.0,615.723999023
12297,3715.34204102,4500.0,1327.45495605
12298,4500.0,4500.0,4500.0
12299,2448.18408203,4500.0,596.981018066
12300,3722.93896484,4500.0,1335.05200195
12301,3353.93408203,4500.0,2070.90307617
12302,4500.0,4500.0,4500.0
12303,3716.83496094,4500.0,1328.94799805
12304,2124.70703125,4500.0,4500.0
12305,3589.02709961,4500.0,1346.07104492
12306,2213.4309082,2073.01611328,4500.0
12307,1587.02197266,4500.0,4500.0
12308,1590.88793945,4500.0,4500.0
12309,1880.12597656,4500.0,4500.0
12310,2744.71508789,4500.0,4500.0
12311,1579.72802734,4500.0,4500.0
12312,1910.7199707,4500.0,4500.0
12313,1583.41003418,4500.0,4500.0
12314,2186.93896484,4500.0,4500.0
12315,2183.52807617,4500.0,4500.0
12316,2293.92895508,4500.0,4500.0
12317,2551.76611328,2411.35107422,4500.0
12318,2556.42211914,2416.00708008,4500.0
12319,2120.37597656,1979.96105957,4500.0
12320,3567.81103516,4500.0,1324.85498047
12321,4222.26318359,4111.58984375,4500.0
12322,4146.12792969,4005.71289062,4500.0
12323,4099.546875,3959.13208008,4500.0
12324,2116.51708984,1976.10205078,4500.0
12325,1871.15405273,4500.0,4500.0
12326,3706.63598633,4500.0,1318.74902344
12327,3743.62792969,4500.0,1355.7409668
12328,3719.47705078,4500.0,1331.58996582
12329,3726.75805664,4500.0,1338.87097168
12330,4500.0,4500.0,4500.0
12331,3380.65209961,4500.0,1137.69604492
12332,3702.15600586,4500.0,1315.16101074
12333,4500.0,4500.0,4500.0
12334,2954.99291992,4500.0,1451.14196777
12335,888.762023926,4500.0,4500.0
12336,2399.41210938,4500.0,1922.8380127
12337,608.203979492,4500.0,4500.0
12338,3907.23510742,4500.0,1664.27905273
12339,4500.0,4500.0,4500.0
12340,4500.0,4500.0,3546.55200195
12341,1706.47802734,4500.0,4500.0
12342,3554.55004883,4500.0,1311.59399414
12343,4355.96679688,4500.0,4500.0
12344,3753.18603516,4500.0,1510.22998047
12345,2868.25805664,4500.0,4500.0
12346,2884.75610352,4500.0,4500.0
12347,3082.75610352,4500.0,4500.0
12348,3975.52905273,4500.0,1732.57299805
12349,4500.0,4500.0,4500.0
12350,3767.06494141,4500.0,1524.10900879
12351,4500.0,4500.0,4500.0
12352,1510.99902344,4500.0,4500.0
12353,582.088012695,4500.0,4500.0
12354,4234.45019531,4094.03491211,4500.0
12355,4500.0,4500.0,4500.0
12356,4500.0,4500.0,4500.0
12357,2333.05810547,4500.0,375.729003906
12358,4500.0,4500.0,4500.0
12359,4500.0,4500.0,4500.0
12360,4500.0,4500.0,4500.0
12361,4500.0,4500.0,4500.0
12362,1535.8170166,4500.0,4500.0
12363,3561.74707031,4500.0,1318.79101562
12364,3231.93896484,4500.0,783.562011719
12365,3917.33789062,4500.0,1674.38195801
12366,3256.88305664,4500.0,808.505981445
12367,138.68699646,4500.0,4500.0
12368,114.371002197,4500.0,4500.0
12369,1230.22399902,4500.0,4500.0
12370,3682.13696289,4500.0,4500.0
12371,3538.24389648,4500.0,1295.28796387
12372,3481.58691406,4500.0,1796.4510498
12373,1952.32397461,4500.0,723.976989746
12374,2699.44995117,4500.0,1714.93701172
12375,755.25402832,4500.0,4500.0
12376,945.255981445,4500.0,4500.0
12377,804.24597168,4500.0,4500.0
12378,1554.52001953,4500.0,4500.0
12379,3502.40405273,4500.0,1259.44799805
12380,752.864990234,4500.0,4500.0
12381,3564.73706055,4500.0,1176.84997559
12382,3518.79003906,4500.0,1130.9029541
12383,495.454986572,4500.0,4500.0
12384,4500.0,4500.0,4500.0
12385,3552.85009766,4500.0,1864.6619873
12386,4000.36108398,4500.0,1612.47399902
12387,4500.0,4500.0,4500.0
12388,4500.0,4402.91015625,4500.0
12389,4500.0,4399.68603516,4500.0
12390,4042.55908203,4500.0,1799.60302734
12391,4500.0,4418.17285156,4500.0
12392,763.442016602,4500.0,4500.0
12393,1918.08703613,4500.0,1617.93701172
12394,2194.80908203,2054.39404297,4500.0
12395,1909.10900879,4500.0,1606.51501465
12396,905.835021973,4500.0,4500.0
12397,3892.12207031,4500.0,1511.0
12398,2284.96899414,4500.0,4500.0
12399,2774.89892578,4500.0,451.178009033
12400,2837.42797852,4500.0,4500.0
12401,3943.33789062,4500.0,1700.38195801
12402,3252.67895508,4500.0,901.577026367
12403,2542.64208984,4500.0,4500.0
12404,3819.58789062,4500.0,1431.7010498
12405,2610.19604492,4500.0,4500.0
12406,4500.0,4500.0,3991.875
12407,4500.0,4500.0,4034.42211914
12408,831.302978516,4500.0,4500.0
12409,800.161010742,4500.0,4500.0
12410,780.250976562,4500.0,4500.0
12411,2308.9440918,4500.0,4500.0
12412,4003.5390625,4500.0,1678.57800293
12413,3581.19506836,4500.0,1338.23901367
12414,3083.84008789,4500.0,840.883972168
12415,3028.57104492,4500.0,785.614990234
12416,2935.52001953,2795.10498047,4500.0
12417,1924.03295898,4500.0,1401.1829834
12418,1971.96203613,4500.0,1404.57995605
12419,1911.34399414,4500.0,1388.49401855
12420,1971.04296875,4500.0,1403.36401367
12421,1977.5970459,4500.0,1396.81005859
12422,1978.26599121,4500.0,1398.27600098
12423,1981.23999023,4500.0,1395.30200195
12424,1899.24597168,4500.0,1376.39599609
12425,1219.30297852,4500.0,4500.0
12426,1218.11096191,4500.0,4500.0
12427,4500.0,4500.0,4500.0
12428,4500.0,4500.0,4500.0
12429,844.088012695,4500.0,4500.0
12430,3362.95288086,4500.0,1119.99694824
12431,2129.50805664,1989.09301758,4500.0
12432,3752.86206055,4500.0,1364.97497559
12433,4298.50976562,4500.0,2055.55395508
12434,4500.0,4500.0,2718.29101562
12435,3678.12207031,4500.0,1435.16601562
12436,937.731994629,4500.0,4500.0
12437,4282.61816406,4500.0,2039.6619873
12438,1749.85302734,1609.43798828,4500.0
12439,1429.72399902,1289.30895996,4500.0
12440,1256.20703125,4500.0,4500.0
12441,1482.03894043,4500.0,4500.0
12442,2314.62597656,4500.0,4500.0
12443,266.345001221,4500.0,4500.0
12444,1243.01403809,4500.0,4500.0
12445,2289.15991211,4500.0,4500.0
12446,3932.39599609,4500.0,1689.43994141
12447,4500.0,4500.0,4500.0
12448,961.979003906,4500.0,4500.0
12449,2924.66503906,4500.0,571.791992188
12450,2926.2980957,4500.0,573.424987793
12451,1419.56396484,4500.0,4500.0
12452,4500.0,4500.0,4500.0
12453,1259.53198242,4500.0,4500.0
12454,4500.0,4500.0,2366.01708984
12455,3719.61206055,4500.0,4500.0
12456,4107.19091797,4500.0,1864.23498535
12457,4120.72314453,4500.0,1877.76696777
12458,2805.88598633,4500.0,4500.0
12459,2795.60693359,4500.0,4500.0
12460,2861.27001953,4500.0,4500.0
12461,1795.91699219,4500.0,4500.0
12462,4500.0,4500.0,4043.06396484
12463,3655.78588867,4500.0,1267.89904785
12464,945.12701416,4500.0,4500.0
12465,2276.09594727,4500.0,2124.9699707
12466,2258.50708008,4500.0,2118.93310547
12467,3801.14794922,4500.0,1558.1920166
12468,2995.64208984,4500.0,4500.0
12469,2952.03393555,4500.0,4500.0
12470,2254.77905273,4500.0,2115.20507812
12471,2333.76000977,4500.0,2188.62207031
12472,4500.0,4500.0,4500.0
12473,4500.0,4500.0,4500.0
12474,4137.44091797,4500.0,1894.48498535
12475,2700.55004883,4500.0,530.351013184
12476,3542.29711914,4500.0,1297.93603516
12477,3341.125,4500.0,2058.09399414
12478,3599.1550293,4500.0,1211.26794434
12479,3337.71289062,4500.0,2054.68188477
12480,4008.65405273,4500.0,1765.69799805
12481,3352.30493164,4500.0,2069.27392578
12482,3518.63500977,4500.0,1130.74804688
12483,3770.33105469,4500.0,1413.99804688
12484,842.057983398,4500.0,4500.0
12485,2019.99499512,4500.0,4500.0
12486,1003.63299561,4500.0,4500.0
12487,2542.49291992,4500.0,4500.0
12488,1158.51196289,4500.0,4500.0
12489,1414.16601562,4500.0,4500.0
12490,3832.95410156,4500.0,1589.99804688
12491,1396.27099609,4500.0,4500.0
12492,4500.0,4500.0,4500.0
12493,3505.82299805,4500.0,1111.68200684
12494,3272.90209961,4500.0,1029.94604492
12495,3407.85205078,4500.0,1164.89599609
12496,3273.26806641,4500.0,1030.31201172
12497,3349.09912109,4500.0,1106.14294434
12498,2857.05688477,4500.0,4500.0
12499,3758.80908203,4500.0,4500.0
12500,4194.71582031,4054.30102539,4500.0
12501,3755.11694336,4500.0,4500.0
12502,3486.72802734,4500.0,1229.61096191
12503,3142.11694336,4500.0,2519.45288086
12504,2877.06494141,4500.0,1808.2800293
12505,4029.05004883,4500.0,1771.62097168
12506,993.551025391,4500.0,4500.0
12507,1778.72595215,4500.0,1056.83703613
12508,1065.74499512,4500.0,4500.0
12509,3446.06689453,4500.0,1058.18005371
12510,3795.93310547,4500.0,1552.97705078
12511,4500.0,4500.0,4500.0
12512,3463.46899414,3414.7800293,4500.0
12513,1051.08496094,4500.0,4500.0
12514,4055.02587891,4500.0,4500.0
12515,3437.1730957,4500.0,4500.0
12516,3853.15087891,4500.0,1465.26403809
12517,892.070983887,4500.0,4500.0
12518,3481.5390625,4500.0,1238.58300781
12519,1951.05395508,4500.0,1428.20397949
12520,3455.12304688,4500.0,1212.16699219
12521,556.731018066,4500.0,4500.0
12522,3348.82006836,4500.0,2027.88305664
12523,1443.7409668,4500.0,4500.0
12524,3086.37207031,4500.0,843.416015625
12525,4500.0,4500.0,2291.21289062
12526,3625.85009766,4500.0,1382.89404297
12527,710.270996094,4500.0,4500.0
12528,3648.84204102,4500.0,1405.88598633
12529,3525.24194336,4500.0,1112.55102539
12530,2713.06811523,4500.0,4500.0
12531,3317.71704102,4500.0,2055.42089844
12532,2062.0690918,4500.0,954.786987305
12533,3267.19799805,4500.0,1024.24194336
12534,3255.58911133,4500.0,1012.63299561
12535,3230.88598633,4500.0,987.929992676
12536,3305.84204102,4500.0,1062.88598633
12537,3243.11303711,4500.0,1000.15698242
12538,3240.97412109,4500.0,998.018005371
12539,3308.44189453,4500.0,2059.37109375
12540,4500.0,4500.0,4500.0
12541,3302.4230957,4500.0,1059.46704102
12542,3105.0690918,4500.0,862.112976074
12543,1866.34301758,4500.0,1588.49597168
12544,4500.0,4500.0,4500.0
12545,3160.45800781,3020.04296875,4500.0
12546,2394.58105469,4500.0,4500.0
12547,728.249023438,4500.0,4500.0
12548,3265.93505859,4500.0,1022.97900391
12549,4500.0,4500.0,4500.0
12550,3129.04711914,4500.0,709.007019043
12551,3867.07788086,3808.50610352,4500.0
12552,3871.33789062,3812.76611328,4500.0
12553,3473.05688477,4500.0,1170.0300293
12554,3337.44799805,3288.7590332,4500.0
12555,2457.72998047,2317.31494141,4500.0
12556,2439.33691406,2298.92211914,4500.0
12557,3352.125,4500.0,998.940979004
12558,3644.85498047,4500.0,1401.89904785
12559,3593.09301758,4500.0,1205.20605469
12560,2170.3190918,4500.0,4500.0
12561,2168.68603516,4500.0,4500.0
12562,3572.01904297,4500.0,1184.13195801
12563,3623.65087891,4500.0,1380.69494629
12564,3633.65600586,4500.0,1390.69995117
12565,1185.36303711,4500.0,4500.0
12566,3655.42602539,4500.0,1412.4699707
12567,3663.32592773,4500.0,1420.36999512
12568,3535.32202148,4500.0,1292.3659668
12569,3537.43798828,4500.0,1294.48205566
12570,3544.21899414,4500.0,1301.26293945
12571,3546.35888672,4500.0,1303.4029541
12572,3379.48388672,4500.0,4500.0
12573,3428.31298828,4500.0,1185.35705566
12574,3649.91796875,4500.0,1406.96203613
12575,3564.42089844,4500.0,1321.46496582
12576,3618.71289062,4500.0,1375.75695801
12577,1996.46899414,4500.0,1003.16699219
12578,2023.40795898,4500.0,976.228027344
12579,3543.61499023,4500.0,1300.65905762
12580,4500.0,4500.0,4500.0
12581,4500.0,4500.0,4500.0
12582,4500.0,4500.0,4500.0
12583,3685.67602539,4500.0,1297.78894043
12584,731.294006348,4500.0,4500.0
12585,4500.0,4500.0,4500.0
12586,2205.43896484,4500.0,1013.25201416
12587,2224.23095703,2083.81591797,4500.0
12588,3568.25292969,4500.0,1142.46496582
12589,1047.71496582,4500.0,4500.0
12590,4500.0,4500.0,4500.0
12591,3573.12792969,4500.0,1147.33996582
12592,2060.46191406,4500.0,976.49798584
12593,1683.43798828,4500.0,4500.0
12594,705.918029785,4500.0,4500.0
12595,3846.20288086,4500.0,1489.86999512
12596,3846.96704102,4500.0,1490.6340332
12597,3857.24511719,4500.0,1500.9119873
12598,3934.09204102,4500.0,1585.89794922
12599,3931.90795898,4500.0,1583.71398926
12600,3929.94311523,4500.0,1581.74902344
12601,3918.00805664,4500.0,1561.67504883
12602,4500.0,4500.0,2429.11694336
12603,4500.0,4500.0,4500.0
12604,4500.0,4500.0,4500.0
12605,3685.27490234,4500.0,4500.0
12606,1662.69604492,4500.0,4500.0
12607,3533.17089844,4500.0,1290.21496582
12608,3344.78100586,4500.0,956.893981934
12609,3402.71801758,4500.0,1159.76196289
12610,3476.53588867,4500.0,1233.57995605
12611,4500.0,4500.0,4500.0
12612,4500.0,4500.0,4500.0
12613,3425.07104492,4500.0,1776.51794434
12614,4500.0,4500.0,4500.0
12615,3615.60009766,4500.0,4500.0
12616,3377.31201172,4500.0,1134.35595703
12617,3502.58203125,3362.16699219,4500.0
12618,3838.52392578,4500.0,1595.56799316
12619,198.656005859,4500.0,4500.0
12620,3983.18798828,4500.0,1595.30102539
12621,3641.2109375,4500.0,1398.25500488
12622,3740.96411133,4500.0,1401.91699219
12623,3666.79199219,4500.0,1278.9050293
12624,3684.30493164,4500.0,1426.35595703
12625,3686.0480957,4500.0,1432.83300781
12626,3705.66308594,4500.0,1452.44799805
12627,4049.96606445,4500.0,1664.76098633
12628,916.413024902,4500.0,4500.0
12629,4500.0,4500.0,4500.0
12630,908.718017578,4500.0,4500.0
12631,3606.60791016,4500.0,1218.72094727
12632,4003.92700195,4500.0,1760.97094727
12633,2553.92895508,4500.0,4500.0
12634,3081.08691406,4500.0,1798.05603027
12635,2068.54907227,4500.0,1010.73101807
12636,4500.0,4500.0,4500.0
12637,3880.88696289,4500.0,1637.93103027
12638,3967.42211914,4500.0,1579.53503418
12639,3430.39892578,4500.0,4500.0
12640,4376.00585938,4500.0,4500.0
12641,2044.8449707,1904.43005371,4500.0
12642,1215.76196289,4500.0,4500.0
12643,3975.15795898,4500.0,1587.27099609
12644,2683.23706055,4500.0,4500.0
12645,4500.0,4446.97998047,4500.0
12646,3200.21191406,4500.0,950.822998047
12647,4056.34912109,3915.93408203,4500.0
12648,2478.45507812,4500.0,4500.0
12649,1148.27697754,4500.0,4500.0
12650,2485.81494141,4500.0,4500.0
12651,2494.80200195,4500.0,4500.0
12652,3581.83398438,3441.41894531,4500.0
12653,4500.0,4500.0,4500.0
12654,3523.29492188,4500.0,1135.40795898
12655,4500.0,4500.0,4500.0
12656,3521.42211914,4500.0,1133.53503418
12657,3517.74804688,4500.0,1129.86096191
12658,3553.12695312,4500.0,1165.23999023
12659,3572.14599609,4500.0,1184.2590332
12660,879.924987793,4500.0,4500.0
12661,3018.42504883,4500.0,570.047973633
12662,4500.0,4500.0,4500.0
12663,983.085998535,4500.0,4500.0
12664,3307.05200195,4500.0,858.674987793
12665,1817.65002441,4500.0,1517.5
12666,3701.24804688,4500.0,1427.84802246
12667,3539.73095703,4500.0,4500.0
12668,1822.47595215,4500.0,1522.3260498
12669,2410.94702148,4500.0,937.604980469
12670,2675.0859375,4500.0,1939.58703613
12671,3191.81005859,4500.0,940.164978027
12672,4500.0,4500.0,3051.93896484
12673,1339.87304688,4500.0,4500.0
12674,918.711975098,4500.0,4500.0
12675,1346.37304688,4500.0,4500.0
12676,1976.82702637,4500.0,1246.68505859
12677,3305.53491211,3246.96289062,4500.0
12678,435.382995605,4500.0,4500.0
12679,3143.61206055,4500.0,734.062011719
12680,2643.5559082,4500.0,1981.12304688
12681,3561.68701172,4500.0,1173.80004883
12682,3565.87402344,4500.0,1177.98706055
12683,1541.80603027,4500.0,4500.0
12684,3163.04199219,4500.0,920.085998535
12685,780.715026855,4500.0,4500.0
12686,450.440002441,4500.0,4500.0
12687,3182.53198242,4500.0,939.57598877
12688,2980.98706055,4500.0,1749.34094238
12689,721.17199707,4500.0,4500.0
12690,720.138000488,4500.0,4500.0
12691,1536.05395508,4500.0,4500.0
12692,3656.46191406,4500.0,4500.0
12693,1707.6619873,4500.0,1018.2119751
12694,1822.76904297,4500.0,4500.0
12695,1217.01196289,4500.0,4500.0
12696,1220.85705566,4500.0,4500.0
12697,4500.0,4500.0,4500.0
12698,1386.15197754,4500.0,4500.0
12699,1281.96594238,4500.0,4500.0
12700,3969.61108398,4500.0,1726.6550293
12701,1275.18994141,4500.0,4500.0
12702,1291.96801758,4500.0,4500.0
12703,1299.23901367,4500.0,4500.0
12704,1255.02294922,4500.0,4500.0
12705,1289.67297363,4500.0,4500.0
12706,3327.94897461,4500.0,940.062011719
12707,1279.22094727,4500.0,4500.0
12708,635.664001465,4500.0,4500.0
12709,3490.32592773,4500.0,1247.36999512
12710,2740.34204102,4500.0,1797.47595215
12711,1135.00695801,4500.0,4500.0
12712,2707.93188477,4500.0,1723.41894531
12713,2381.81689453,2241.40209961,4500.0
12714,4500.0,4500.0,4500.0
12715,2280.91699219,4500.0,4500.0
12716,3291.47509766,4500.0,1048.51904297
12717,4016.4699707,4500.0,1668.27600098
12718,3727.18188477,4500.0,1339.29504395
12719,2791.04199219,4500.0,548.085998535
12720,3039.55908203,4500.0,4500.0
12721,4500.0,4500.0,3719.50097656
12722,3672.54101562,4500.0,1429.58496094
12723,4500.0,4500.0,4500.0
12724,3838.12890625,4500.0,1595.17297363
12725,4500.0,4500.0,4500.0
12726,1170.17504883,4500.0,4500.0
12727,4500.0,4500.0,4500.0
12728,4500.0,4500.0,4500.0
12729,4500.0,4500.0,4500.0
12730,3171.81811523,4500.0,1554.39794922
12731,3176.54589844,4500.0,1559.12597656
12732,3218.64404297,4500.0,1601.22399902
12733,3124.71411133,4500.0,1507.29394531
12734,1856.97497559,4500.0,4500.0
12735,2300.28491211,4500.0,4500.0
12736,3037.11791992,4500.0,588.741027832
12737,2303.35498047,4500.0,4500.0
12738,2305.02807617,4500.0,4500.0
12739,701.809020996,4500.0,4500.0
12740,2045.01904297,4500.0,1312.12097168
